id,title,category,createtime,completetime,complete,user_id
740,count sand on the beach,sport,2022-12-03 17:57:48.710226,2022-12-04 14:24:40.325321,True,2
741,buy socks,art,2022-12-03 22:45:48.710226,2022-12-04 14:18:21.960990,True,2
742,nap,sport,2022-12-04 03:33:48.710226,2022-12-05 03:28:19.060335,True,4
743,produce shitty code,sport,2022-12-04 08:21:48.710226,2022-12-04 21:57:31.548409,True,5
744,brush your teeth,sport,2022-12-04 13:09:48.710226,2022-12-05 11:10:13.819469,True,3
745,go for a walk,sport,2022-12-04 17:57:48.710226,2022-12-05 18:50:55.746140,True,4
746,drink coffee,sport,2022-12-04 22:45:48.710226,2022-12-06 08:29:19.442647,True,4
747,nap,sport,2022-12-05 03:33:48.710226,2022-12-06 10:11:51.732539,True,3
748,nap,art,2022-12-05 08:21:48.710226,2022-12-06 08:29:21.162417,True,1
749,produce shitty code,art,2022-12-05 13:09:48.710226,2022-12-06 09:15:58.492237,True,4
750,get dressed,programming,2022-12-05 17:57:48.710226,2022-12-06 12:23:14.359073,True,1
751,drink coffee,sport,2022-12-05 22:45:48.710226,2022-12-06 17:02:26.523896,True,2
752,drink coffee,art,2022-12-06 03:33:48.710226,2022-12-07 12:10:09.186324,True,1
753,drink coffee,programming,2022-12-06 08:21:48.710226,2022-12-07 12:49:45.278804,True,4
754,brush your teeth,programming,2022-12-06 13:09:48.710226,2022-12-07 17:05:22.372730,True,1
755,nap,sport,2022-12-06 17:57:48.710226,2022-12-07 13:00:34.307267,True,1
756,get dressed,programming,2022-12-06 22:45:48.710226,2022-12-07 13:38:13.386444,True,5
757,count leaves of trees,art,2022-12-07 03:33:48.710226,2022-12-07 23:54:03.819781,True,5
758,produce shitty code,art,2022-12-07 08:21:48.710226,2022-12-08 10:58:22.618627,True,1
759,drink coffee,sport,2022-12-07 13:09:48.710226,2022-12-08 12:39:53.564246,True,5
760,count sand on the beach,sport,2022-12-07 17:57:48.710226,2022-12-08 19:01:00.779743,True,5
761,eat,art,2022-12-07 22:45:48.710226,2022-12-08 19:28:42.706817,True,4
762,buy pants,sport,2022-12-08 03:33:48.710226,2022-12-09 07:01:09.964164,True,4
763,nap,sport,2022-12-08 08:21:48.710226,2022-12-09 00:44:28.317437,True,5
764,eat,art,2022-12-08 13:09:48.710226,2022-12-09 02:56:45.274701,True,3
765,eat,art,2022-12-08 17:57:48.710226,2022-12-10 00:40:08.882133,True,1
766,brush your teeth,programming,2022-12-08 22:45:48.710226,2022-12-09 11:34:31.658286,True,5
767,nap,programming,2022-12-09 03:33:48.710226,2022-12-09 23:29:44.547302,True,1
768,go for a walk,sport,2022-12-09 08:21:48.710226,2022-12-10 07:38:53.401314,True,1
769,get dressed,art,2022-12-09 13:09:48.710226,2022-12-10 04:00:22.503094,True,4
770,count leaves of trees,sport,2022-12-09 17:57:48.710226,2022-12-11 05:05:26.972499,True,4
771,get dressed,sport,2022-12-09 22:45:48.710226,2022-12-11 08:14:53.606017,True,5
772,lay in bed,sport,2022-12-10 03:33:48.710226,2022-12-10 23:31:28.527563,True,1
773,go for a walk,programming,2022-12-10 08:21:48.710226,2022-12-11 13:37:11.293779,True,4
774,buy socks,programming,2022-12-10 13:09:48.710226,2022-12-12 00:01:41.174659,True,2
775,count leaves of trees,sport,2022-12-10 17:57:48.710226,2022-12-11 20:07:08.817512,True,5
776,produce shitty code,programming,2022-12-10 22:45:48.710226,2022-12-11 13:52:17.994596,True,5
777,drink coffee,programming,2022-12-11 03:33:48.710226,2022-12-11 20:17:51.331774,True,1
778,count sand on the beach,sport,2022-12-11 08:21:48.710226,2022-12-12 08:22:12.846923,True,3
779,lay in bed,sport,2022-12-11 13:09:48.710226,2022-12-12 12:57:28.996952,True,5
780,drink coffee,art,2022-12-11 17:57:48.710226,2022-12-13 02:23:18.959237,True,2
781,eat,art,2022-12-11 22:45:48.710226,2022-12-13 05:10:21.323255,True,2
782,nap,sport,2022-12-12 03:33:48.710226,2022-12-13 04:04:01.091406,True,3
783,go for a walk,sport,2022-12-12 08:21:48.710226,2022-12-13 18:55:31.554427,True,5
784,nap,art,2022-12-12 13:09:48.710226,2022-12-13 09:50:15.990546,True,5
785,count leaves of trees,sport,2022-12-12 17:57:48.710226,2022-12-13 21:23:05.138633,True,5
786,eat,programming,2022-12-12 22:45:48.710226,2022-12-14 08:35:11.788730,True,1
787,count leaves of trees,art,2022-12-13 03:33:48.710226,2022-12-14 07:35:58.980986,True,1
788,brush your teeth,programming,2022-12-13 08:21:48.710226,2022-12-14 03:43:26.309803,True,1
789,lay in bed,programming,2022-12-13 13:09:48.710226,2022-12-14 05:17:53.140013,True,4
790,count leaves of trees,programming,2022-12-13 17:57:48.710226,2022-12-14 21:16:25.774446,True,1
791,get dressed,programming,2022-12-13 22:45:48.710226,2022-12-14 22:42:22.870449,True,5
792,buy socks,sport,2022-12-14 03:33:48.710226,2022-12-14 21:57:09.514383,True,3
793,count sand on the beach,art,2022-12-14 08:21:48.710226,2022-12-15 05:34:57.060611,True,1
794,count sand on the beach,programming,2022-12-14 13:09:48.710226,2022-12-15 15:07:18.324882,True,4
795,sleep,programming,2022-12-14 17:57:48.710226,2022-12-16 02:24:03.550152,True,4
796,drink coffee,programming,2022-12-14 22:45:48.710226,2022-12-15 13:03:33.281128,True,1
797,brush your teeth,art,2022-12-15 03:33:48.710226,2022-12-16 10:09:18.126790,True,2
798,drink coffee,sport,2022-12-15 08:21:48.710226,2022-12-16 02:21:42.690257,True,2
799,get dressed,art,2022-12-15 13:09:48.710226,2022-12-16 03:29:15.642527,True,2
800,eat,art,2022-12-15 17:57:48.710226,2022-12-16 06:40:24.816486,True,2
801,produce shitty code,programming,2022-12-15 22:45:48.710226,2022-12-16 23:15:41.602890,True,1
802,brush your teeth,programming,2022-12-16 03:33:48.710226,2022-12-17 11:58:37.342394,True,5
803,sleep,programming,2022-12-16 08:21:48.710226,2022-12-17 03:00:31.134851,True,3
804,go for a walk,sport,2022-12-16 13:09:48.710226,2022-12-17 18:53:50.190327,True,4
805,lay in bed,sport,2022-12-16 17:57:48.710226,2022-12-17 17:23:32.900058,True,3
806,count sand on the beach,art,2022-12-16 22:45:48.710226,2022-12-18 09:27:55.802881,True,1
807,count sand on the beach,art,2022-12-17 03:33:48.710226,2022-12-17 22:05:59.023149,True,5
808,go for a walk,sport,2022-12-17 08:21:48.710226,2022-12-18 06:44:27.986602,True,3
809,count leaves of trees,art,2022-12-17 13:09:48.710226,2022-12-18 04:14:11.805467,True,3
810,produce shitty code,programming,2022-12-17 17:57:48.710226,2022-12-18 18:19:07.826757,True,2
811,drink coffee,sport,2022-12-17 22:45:48.710226,2022-12-19 07:34:57.058307,True,3
812,sleep,art,2022-12-18 03:33:48.710226,2022-12-19 00:09:44.992234,True,2
813,buy pants,art,2022-12-18 08:21:48.710226,2022-12-19 03:32:49.399832,True,1
814,buy pants,programming,2022-12-18 13:09:48.710226,2022-12-19 19:00:34.375634,True,2
815,get dressed,sport,2022-12-18 17:57:48.710226,2022-12-20 05:42:37.889254,True,3
816,nap,programming,2022-12-18 22:45:48.710226,2022-12-20 07:49:01.487569,True,2
817,count leaves of trees,art,2022-12-19 03:33:48.710226,2022-12-20 01:31:52.056021,True,3
818,count leaves of trees,sport,2022-12-19 08:21:48.710226,2022-12-20 16:04:18.359414,True,4
819,go for a walk,art,2022-12-19 13:09:48.710226,2022-12-20 16:11:55.973518,True,5
820,nap,sport,2022-12-19 17:57:48.710226,2022-12-20 23:23:46.165628,True,2
821,nap,programming,2022-12-19 22:45:48.710226,2022-12-20 14:11:27.237460,True,3
822,buy socks,art,2022-12-20 03:33:48.710226,2022-12-21 14:57:25.256476,True,2
823,count leaves of trees,programming,2022-12-20 08:21:48.710226,2022-12-21 14:58:38.622726,True,4
824,nap,programming,2022-12-20 13:09:48.710226,2022-12-21 19:26:10.195691,True,4
825,get dressed,programming,2022-12-20 17:57:48.710226,2022-12-22 00:56:46.545830,True,4
826,lay in bed,programming,2022-12-20 22:45:48.710226,2022-12-21 23:10:13.769294,True,3
827,buy pants,art,2022-12-21 03:33:48.710226,2022-12-22 06:59:36.634427,True,4
828,eat,programming,2022-12-21 08:21:48.710226,2022-12-22 04:07:44.868943,True,1
829,produce shitty code,sport,2022-12-21 13:09:48.710226,2022-12-22 10:21:28.120614,True,3
830,buy socks,programming,2022-12-21 17:57:48.710226,2022-12-22 20:25:12.492474,True,3
831,count leaves of trees,art,2022-12-21 22:45:48.710226,2022-12-23 03:39:49.208423,True,1
832,go for a walk,programming,2022-12-22 03:33:48.710226,2022-12-23 10:14:25.394817,True,3
833,brush your teeth,programming,2022-12-22 08:21:48.710226,2022-12-23 00:48:54.483499,True,5
834,go for a walk,art,2022-12-22 13:09:48.710226,2022-12-23 07:41:06.435982,True,3
835,eat,sport,2022-12-22 17:57:48.710226,2022-12-23 19:36:49.141799,True,2
836,lay in bed,sport,2022-12-22 22:45:48.710226,2022-12-24 03:43:23.535027,True,4
837,buy socks,programming,2022-12-23 03:33:48.710226,2022-12-24 09:45:20.965280,True,4
838,drink coffee,sport,2022-12-23 08:21:48.710226,2022-12-24 06:31:27.402874,True,2
839,get dressed,art,2022-12-23 13:09:48.710226,2022-12-24 19:32:52.208164,True,4
840,eat,programming,2022-12-23 17:57:48.710226,2022-12-24 12:02:19.936964,True,4
841,produce shitty code,sport,2022-12-23 22:45:48.710226,2022-12-24 18:11:48.737415,True,3
842,sleep,art,2022-12-24 03:33:48.710226,2022-12-25 07:10:35.155152,True,1
843,nap,programming,2022-12-24 08:21:48.710226,2022-12-25 14:51:03.001219,True,3
844,eat,sport,2022-12-24 13:09:48.710226,2022-12-25 02:18:43.158634,True,3
845,buy socks,sport,2022-12-24 17:57:48.710226,2022-12-26 01:50:28.672423,True,5
846,buy socks,programming,2022-12-24 22:45:48.710226,2022-12-26 05:33:01.465508,True,1
847,brush your teeth,sport,2022-12-25 03:33:48.710226,2022-12-25 15:58:58.255761,True,3
848,count leaves of trees,sport,2022-12-25 08:21:48.710226,2022-12-26 05:13:58.193517,True,5
849,brush your teeth,art,2022-12-25 13:09:48.710226,2022-12-26 01:35:56.323940,True,1
850,count sand on the beach,sport,2022-12-25 17:57:48.710226,2022-12-26 15:51:34.151035,True,4
851,produce shitty code,art,2022-12-25 22:45:48.710226,2022-12-27 07:58:33.680783,True,1
852,produce shitty code,sport,2022-12-26 03:33:48.710226,2022-12-27 08:18:07.051090,True,5
853,nap,sport,2022-12-26 08:21:48.710226,2022-12-27 19:23:25.870263,True,5
854,nap,programming,2022-12-26 13:09:48.710226,2022-12-27 19:58:30.481744,True,1
855,buy pants,art,2022-12-26 17:57:48.710226,2022-12-27 13:24:32.701218,True,1
856,count leaves of trees,programming,2022-12-26 22:45:48.710226,2022-12-27 18:55:43.796930,True,4
857,get dressed,programming,2022-12-27 03:33:48.710226,2022-12-28 13:23:10.914188,True,5
858,buy pants,art,2022-12-27 08:21:48.710226,2022-12-28 14:37:23.111347,True,1
859,brush your teeth,art,2022-12-27 13:09:48.710226,2022-12-28 20:54:38.615119,True,3
860,get dressed,art,2022-12-27 17:57:48.710226,2022-12-29 05:28:23.413162,True,4
861,brush your teeth,sport,2022-12-27 22:45:48.710226,2022-12-29 01:18:27.200974,True,2
862,go for a walk,art,2022-12-28 03:33:48.710226,2022-12-29 04:01:33.162874,True,2
863,drink coffee,sport,2022-12-28 08:21:48.710226,2022-12-28 20:53:19.639226,True,5
864,lay in bed,programming,2022-12-28 13:09:48.710226,2022-12-29 17:40:49.418046,True,4
865,count sand on the beach,art,2022-12-28 17:57:48.710226,2022-12-29 17:30:50.878751,True,1
866,lay in bed,art,2022-12-28 22:45:48.710226,2022-12-30 00:20:55.844433,True,4
867,get dressed,programming,2022-12-29 03:33:48.710226,2022-12-30 00:10:38.512848,True,1
868,go for a walk,art,2022-12-29 08:21:48.710226,2022-12-30 12:04:53.173131,True,1
869,count leaves of trees,sport,2022-12-29 13:09:48.710226,2022-12-30 16:36:52.154190,True,3
870,buy pants,sport,2022-12-29 17:57:48.710226,2022-12-30 10:40:53.805880,True,5
871,lay in bed,sport,2022-12-29 22:45:48.710226,2022-12-30 11:55:47.414353,True,1
872,go for a walk,art,2022-12-30 03:33:48.710226,2022-12-30 21:52:45.399278,True,2
873,count leaves of trees,sport,2022-12-30 08:21:48.710226,2022-12-31 09:19:37.075087,True,4
874,count leaves of trees,programming,2022-12-30 13:09:48.710226,2022-12-31 11:10:27.368870,True,3
875,count leaves of trees,programming,2022-12-30 17:57:48.710226,2022-12-31 08:26:27.390774,True,5
876,nap,art,2022-12-30 22:45:48.710226,2023-01-01 03:28:00.977074,True,3
877,buy socks,sport,2022-12-31 03:33:48.710226,2022-12-31 22:15:22.759153,True,2
878,brush your teeth,sport,2022-12-31 08:21:48.710226,2023-01-01 11:31:18.846074,True,4
879,count leaves of trees,programming,2022-12-31 13:09:48.710226,2023-01-01 20:26:12.330309,True,2
880,produce shitty code,sport,2022-12-31 17:57:48.710226,2023-01-01 06:40:48.151690,True,3
881,nap,art,2022-12-31 22:45:48.710226,2023-01-02 08:27:40.187551,True,2
882,eat,art,2023-01-01 03:33:48.710226,2023-01-02 05:30:39.118259,True,2
883,count leaves of trees,sport,2023-01-01 08:21:48.710226,2023-01-02 06:27:47.503700,True,5
884,nap,art,2023-01-01 13:09:48.710226,2023-01-02 15:54:21.841031,True,2
885,brush your teeth,art,2023-01-01 17:57:48.710226,2023-01-03 00:33:42.000107,True,5
886,go for a walk,programming,2023-01-01 22:45:48.710226,2023-01-03 03:49:55.046737,True,1
887,buy pants,sport,2023-01-02 03:33:48.710226,2023-01-02 19:16:50.476129,True,5
888,buy socks,sport,2023-01-02 08:21:48.710226,2023-01-02 21:57:08.927292,True,3
889,buy pants,art,2023-01-02 13:09:48.710226,2023-01-03 11:02:18.705987,True,4
890,buy socks,sport,2023-01-02 17:57:48.710226,2023-01-03 14:46:40.478453,True,3
891,count leaves of trees,sport,2023-01-02 22:45:48.710226,2023-01-03 21:58:42.456468,True,1
892,get dressed,sport,2023-01-03 03:33:48.710226,2023-01-03 20:07:00.636060,True,2
893,eat,art,2023-01-03 08:21:48.710226,2023-01-04 14:31:08.265981,True,5
894,get dressed,sport,2023-01-03 13:09:48.710226,2023-01-04 13:34:52.196092,True,3
895,count leaves of trees,art,2023-01-03 17:57:48.710226,2023-01-05 02:37:10.505759,True,1
896,drink coffee,programming,2023-01-03 22:45:48.710226,2023-01-05 03:51:56.841300,True,4
897,eat,programming,2023-01-04 03:33:48.710226,2023-01-04 18:05:36.839002,True,1
898,count sand on the beach,sport,2023-01-04 08:21:48.710226,2023-01-05 19:14:59.809717,True,1
899,nap,programming,2023-01-04 13:09:48.710226,2023-01-05 20:07:46.396267,True,4
900,buy socks,art,2023-01-04 17:57:48.710226,2023-01-05 10:12:34.721783,True,1
901,buy pants,art,2023-01-04 22:45:48.710226,2023-01-06 05:05:11.363857,True,3
902,brush your teeth,art,2023-01-05 03:33:48.710226,2023-01-06 12:02:02.970661,True,5
903,buy socks,sport,2023-01-05 08:21:48.710226,2023-01-05 22:18:31.756984,True,1
904,produce shitty code,sport,2023-01-05 13:09:48.710226,2023-01-06 20:13:24.801272,True,4
905,buy pants,art,2023-01-05 17:57:48.710226,2023-01-07 00:31:03.510297,True,4
906,go for a walk,programming,2023-01-05 22:45:48.710226,2023-01-07 04:40:07.070791,True,5
907,brush your teeth,art,2023-01-06 03:33:48.710226,2023-01-06 16:53:17.072337,True,2
908,sleep,programming,2023-01-06 08:21:48.710226,2023-01-06 22:29:09.706152,True,4
909,eat,programming,2023-01-06 13:09:48.710226,2023-01-07 14:38:04.956704,True,3
910,lay in bed,sport,2023-01-06 17:57:48.710226,2023-01-08 03:18:26.058207,True,4
911,nap,programming,2023-01-06 22:45:48.710226,2023-01-07 15:03:26.160729,True,4
912,go for a walk,programming,2023-01-07 03:33:48.710226,2023-01-07 16:04:13.694143,True,4
913,get dressed,programming,2023-01-07 08:21:48.710226,2023-01-08 18:21:19.201698,True,3
914,go for a walk,art,2023-01-07 13:09:48.710226,2023-01-08 21:41:07.130227,True,5
915,get dressed,art,2023-01-07 17:57:48.710226,2023-01-08 15:55:35.698027,True,4
916,drink coffee,sport,2023-01-07 22:45:48.710226,2023-01-08 18:24:25.788952,True,3
917,count leaves of trees,sport,2023-01-08 03:33:48.710226,2023-01-09 02:40:17.952119,True,5
918,buy pants,sport,2023-01-08 08:21:48.710226,2023-01-09 06:42:49.259797,True,4
919,lay in bed,programming,2023-01-08 13:09:48.710226,2023-01-09 07:34:25.320808,True,3
920,produce shitty code,art,2023-01-08 17:57:48.710226,2023-01-10 00:10:35.388190,True,2
921,go for a walk,art,2023-01-08 22:45:48.710226,2023-01-09 13:09:37.814350,True,4
922,brush your teeth,sport,2023-01-09 03:33:48.710226,2023-01-10 15:14:28.849725,True,2
923,produce shitty code,programming,2023-01-09 08:21:48.710226,2023-01-10 04:28:35.955760,True,5
924,lay in bed,art,2023-01-09 13:09:48.710226,2023-01-10 20:39:29.402058,True,3
925,sleep,programming,2023-01-09 17:57:48.710226,2023-01-10 12:23:39.436991,True,1
926,count leaves of trees,programming,2023-01-09 22:45:48.710226,2023-01-10 22:26:20.457913,True,2
927,sleep,programming,2023-01-10 03:33:48.710226,2023-01-10 15:57:37.745761,True,3
928,drink coffee,programming,2023-01-10 08:21:48.710226,2023-01-11 05:50:32.300146,True,4
929,get dressed,sport,2023-01-10 13:09:48.710226,2023-01-11 13:03:11.367981,True,3
930,eat,sport,2023-01-10 17:57:48.710226,2023-01-11 15:18:34.047397,True,4
931,buy pants,art,2023-01-10 22:45:48.710226,2023-01-12 03:20:37.471058,True,3
932,count sand on the beach,sport,2023-01-11 03:33:48.710226,2023-01-11 19:39:29.377576,True,3
933,go for a walk,programming,2023-01-11 08:21:48.710226,2023-01-12 15:37:05.220030,True,2
934,lay in bed,programming,2023-01-11 13:09:48.710226,2023-01-12 09:17:14.717810,True,5
935,count sand on the beach,programming,2023-01-11 17:57:48.710226,2023-01-12 07:32:22.284734,True,3
936,go for a walk,programming,2023-01-11 22:45:48.710226,2023-01-12 22:04:47.288388,True,3
937,lay in bed,programming,2023-01-12 03:33:48.710226,2023-01-13 10:20:40.065226,True,4
938,buy pants,art,2023-01-12 08:21:48.710226,2023-01-13 07:23:15.750398,True,4
939,get dressed,sport,2023-01-12 13:09:48.710226,2023-01-14 00:54:41.989550,True,3
940,buy pants,sport,2023-01-12 17:57:48.710226,2023-01-13 16:01:33.334729,True,5
941,produce shitty code,sport,2023-01-12 22:45:48.710226,2023-01-13 22:07:13.167286,True,3
942,count leaves of trees,art,2023-01-13 03:33:48.710226,2023-01-13 16:06:52.585769,True,4
943,drink coffee,art,2023-01-13 08:21:48.710226,2023-01-14 07:00:12.433401,True,5
944,sleep,programming,2023-01-13 13:09:48.710226,2023-01-15 00:12:54.209662,True,1
945,eat,art,2023-01-13 17:57:48.710226,2023-01-14 15:34:28.519417,True,4
946,produce shitty code,sport,2023-01-13 22:45:48.710226,2023-01-14 23:39:38.713405,True,3
947,produce shitty code,programming,2023-01-14 03:33:48.710226,2023-01-14 22:12:46.504827,True,5
948,eat,sport,2023-01-14 08:21:48.710226,2023-01-15 10:29:29.351206,True,5
949,sleep,programming,2023-01-14 13:09:48.710226,2023-01-15 03:21:26.584176,True,4
950,count leaves of trees,sport,2023-01-14 17:57:48.710226,2023-01-15 13:52:02.733962,True,2
951,produce shitty code,art,2023-01-14 22:45:48.710226,2023-01-15 12:07:00.933278,True,5
952,lay in bed,programming,2023-01-15 03:33:48.710226,2023-01-16 02:03:33.261790,True,5
953,lay in bed,programming,2023-01-15 08:21:48.710226,2023-01-16 15:04:25.485136,True,4
954,buy pants,sport,2023-01-15 13:09:48.710226,2023-01-16 22:17:09.072209,True,2
955,count leaves of trees,sport,2023-01-15 17:57:48.710226,2023-01-16 23:05:22.756797,True,3
956,buy pants,art,2023-01-15 22:45:48.710226,2023-01-16 12:08:23.127274,True,3
957,nap,art,2023-01-16 03:33:48.710226,2023-01-17 14:23:57.790080,True,2
958,eat,art,2023-01-16 08:21:48.710226,2023-01-16 23:52:07.750554,True,1
959,get dressed,sport,2023-01-16 13:09:48.710226,2023-01-17 14:54:48.899398,True,4
960,get dressed,art,2023-01-16 17:57:48.710226,2023-01-17 23:12:06.846611,True,2
961,produce shitty code,sport,2023-01-16 22:45:48.710226,2023-01-17 22:43:36.265696,True,3
962,sleep,sport,2023-01-17 03:33:48.710226,2023-01-18 14:04:00.791193,True,2
963,lay in bed,art,2023-01-17 08:21:48.710226,2023-01-18 15:50:00.014504,True,5
964,sleep,sport,2023-01-17 13:09:48.710226,2023-01-18 19:21:59.751190,True,4
965,lay in bed,programming,2023-01-17 17:57:48.710226,2023-01-18 20:38:12.065020,True,5
966,eat,programming,2023-01-17 22:45:48.710226,2023-01-18 23:29:00.558511,True,3
967,go for a walk,sport,2023-01-18 03:33:48.710226,2023-01-18 21:43:38.513757,True,3
968,go for a walk,programming,2023-01-18 08:21:48.710226,2023-01-19 02:08:25.382622,True,1
969,count leaves of trees,programming,2023-01-18 13:09:48.710226,2023-01-19 11:50:50.703000,True,4
970,lay in bed,programming,2023-01-18 17:57:48.710226,2023-01-19 12:02:46.200854,True,1
971,lay in bed,sport,2023-01-18 22:45:48.710226,2023-01-19 13:16:10.877587,True,2
972,sleep,art,2023-01-19 03:33:48.710226,2023-01-19 18:49:24.944154,True,1
973,sleep,programming,2023-01-19 08:21:48.710226,2023-01-19 21:27:11.089320,True,5
974,go for a walk,programming,2023-01-19 13:09:48.710226,2023-01-20 23:55:03.638582,True,3
975,lay in bed,art,2023-01-19 17:57:48.710226,2023-01-20 15:08:45.413243,True,2
976,drink coffee,art,2023-01-19 22:45:48.710226,2023-01-20 12:30:22.354245,True,3
977,produce shitty code,art,2023-01-20 03:33:48.710226,2023-01-21 00:46:21.580655,True,2
978,brush your teeth,sport,2023-01-20 08:21:48.710226,2023-01-21 15:54:56.966495,True,3
979,drink coffee,sport,2023-01-20 13:09:48.710226,2023-01-21 21:41:54.232683,True,1
980,lay in bed,art,2023-01-20 17:57:48.710226,2023-01-21 13:48:54.867714,True,1
981,nap,programming,2023-01-20 22:45:48.710226,2023-01-21 21:54:59.447634,True,5
982,buy pants,programming,2023-01-21 03:33:48.710226,2023-01-22 06:44:00.084877,True,1
983,produce shitty code,programming,2023-01-21 08:21:48.710226,2023-01-22 15:08:42.557740,True,5
984,sleep,programming,2023-01-21 13:09:48.710226,2023-01-22 03:41:57.877455,True,3
985,buy socks,art,2023-01-21 17:57:48.710226,2023-01-23 04:47:21.092896,True,4
986,drink coffee,sport,2023-01-21 22:45:48.710226,2023-01-22 16:49:36.268548,True,4
987,nap,sport,2023-01-22 03:33:48.710226,2023-01-23 07:35:43.038827,True,5
988,brush your teeth,programming,2023-01-22 08:21:48.710226,2023-01-23 06:18:54.005513,True,2
989,buy socks,art,2023-01-22 13:09:48.710226,2023-01-23 07:45:56.929517,True,2
990,buy pants,art,2023-01-22 17:57:48.710226,2023-01-23 17:29:30.364070,True,5
991,go for a walk,art,2023-01-22 22:45:48.710226,2023-01-24 00:13:17.613887,True,1
992,produce shitty code,sport,2023-01-23 03:33:48.710226,2023-01-24 13:28:07.180106,True,4
993,brush your teeth,sport,2023-01-23 08:21:48.710226,2023-01-24 11:50:36.527297,True,5
994,drink coffee,art,2023-01-23 13:09:48.710226,2023-01-24 19:50:24.410492,True,1
995,produce shitty code,art,2023-01-23 17:57:48.710226,2023-01-24 20:17:25.316802,True,1
996,buy socks,art,2023-01-23 22:45:48.710226,2023-01-24 22:51:59.815924,True,1
997,brush your teeth,programming,2023-01-24 03:33:48.710226,2023-01-25 05:29:40.293163,True,5
998,buy socks,sport,2023-01-24 08:21:48.710226,2023-01-25 04:56:19.689011,True,2
999,buy pants,art,2023-01-24 13:09:48.710226,2023-01-25 05:35:32.579525,True,1
1000,drink coffee,programming,2023-01-24 17:57:48.710226,2023-01-25 15:10:43.194459,True,3
1001,brush your teeth,programming,2023-01-24 22:45:48.710226,2023-01-26 10:18:45.338687,True,3
1002,buy socks,art,2023-01-25 03:33:48.710226,2023-01-26 03:00:40.047239,True,1
1003,go for a walk,art,2023-01-25 08:21:48.710226,2023-01-26 03:27:31.002205,True,5
1004,count leaves of trees,art,2023-01-25 13:09:48.710226,2023-01-26 06:27:28.743848,True,4
1005,sleep,programming,2023-01-25 17:57:48.710226,2023-01-26 12:56:57.975712,True,5
1006,get dressed,programming,2023-01-25 22:45:48.710226,2023-01-27 10:05:10.652146,True,4
1007,drink coffee,programming,2023-01-26 03:33:48.710226,2023-01-27 09:29:35.302383,True,1
1008,nap,sport,2023-01-26 08:21:48.710226,2023-01-26 22:42:13.427940,True,4
1009,nap,art,2023-01-26 13:09:48.710226,2023-01-27 23:55:14.051343,True,3
1010,brush your teeth,sport,2023-01-26 17:57:48.710226,2023-01-27 10:44:00.676835,True,5
1011,buy socks,art,2023-01-26 22:45:48.710226,2023-01-27 13:57:21.140428,True,4
1012,produce shitty code,programming,2023-01-27 03:33:48.710226,2023-01-28 08:03:55.694154,True,3
1013,drink coffee,sport,2023-01-27 08:21:48.710226,2023-01-28 03:36:28.704984,True,5
1014,lay in bed,programming,2023-01-27 13:09:48.710226,2023-01-28 17:51:41.850628,True,2
1015,buy socks,programming,2023-01-27 17:57:48.710226,2023-01-28 14:39:30.140531,True,3
1016,lay in bed,sport,2023-01-27 22:45:48.710226,2023-01-28 13:02:33.587005,True,5
1017,get dressed,art,2023-01-28 03:33:48.710226,2023-01-28 16:11:40.411451,True,5
1018,sleep,programming,2023-01-28 08:21:48.710226,2023-01-29 06:23:40.640318,True,3
1019,lay in bed,programming,2023-01-28 13:09:48.710226,2023-01-29 20:51:23.301679,True,3
1020,count leaves of trees,programming,2023-01-28 17:57:48.710226,2023-01-30 00:36:30.378526,True,2
1021,buy socks,sport,2023-01-28 22:45:48.710226,2023-01-29 14:26:26.173455,True,1
1022,get dressed,programming,2023-01-29 03:33:48.710226,2023-01-29 18:55:28.167368,True,2
1023,produce shitty code,art,2023-01-29 08:21:48.710226,2023-01-30 03:31:10.760967,True,2
1024,nap,programming,2023-01-29 13:09:48.710226,2023-01-30 23:21:17.425633,True,3
1025,buy pants,programming,2023-01-29 17:57:48.710226,2023-01-31 00:06:55.628018,True,1
1026,brush your teeth,art,2023-01-29 22:45:48.710226,2023-01-31 07:18:57.405420,True,1
1027,brush your teeth,art,2023-01-30 03:33:48.710226,2023-01-31 06:00:11.136095,True,5
1028,go for a walk,sport,2023-01-30 08:21:48.710226,2023-01-31 05:54:57.600612,True,1
1029,sleep,sport,2023-01-30 13:09:48.710226,2023-01-31 11:21:11.406540,True,1
1030,count leaves of trees,sport,2023-01-30 17:57:48.710226,2023-02-01 03:00:34.969687,True,4
1031,eat,art,2023-01-30 22:45:48.710226,2023-01-31 14:19:53.330405,True,5
1032,count leaves of trees,art,2023-01-31 03:33:48.710226,2023-02-01 14:18:15.006152,True,3
1033,nap,art,2023-01-31 08:21:48.710226,2023-02-01 19:34:02.356866,True,5
1034,nap,art,2023-01-31 13:09:48.710226,2023-02-01 14:43:49.694102,True,5
1035,sleep,programming,2023-01-31 17:57:48.710226,2023-02-01 18:13:42.105751,True,3
1036,get dressed,art,2023-01-31 22:45:48.710226,2023-02-01 13:24:28.655021,True,5
1037,eat,sport,2023-02-01 03:33:48.710226,2023-02-01 18:21:59.705369,True,2
1038,nap,programming,2023-02-01 08:21:48.710226,2023-02-02 02:18:49.895808,True,1
1039,brush your teeth,art,2023-02-01 13:09:48.710226,2023-02-02 14:48:54.712585,True,3
1040,produce shitty code,sport,2023-02-01 17:57:48.710226,2023-02-03 02:18:54.689257,True,2
